No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
1523	4	768	80.1	80.1	0.003976043160966898	0.5	0.03478514359132537	0.13
1524	4	769	80.2	80.2	0.003084058674756107	0.375	0.03363626757308587	0.1
1525	3	192	80.3	80.3	0.007952086321933796	0.4	0.06957028718265074	0.09
1526	4	770	80.3	80.31	0.003976043160966898	0.375	0.03478514359132537	0.11
1527	4	771	80.4	80.4	0.003084058674756107	0.25	0.03363626757308587	0.07
1528	2	401	80.5	80.51	0.011928129482900694	0.075	0.10435543077397609	0.03
1529	4	772	80.5	80.5	0.003976043160966898	0.5	0.03478514359132537	0.13
1530	4	773	80.6	80.6	0.003084058674756107	0.5	0.03363626757308587	0.13
1531	4	774	80.7	80.7	0.003084058674756107	0.5	0.03363626757308587	0.13
1532	4	775	80.8	80.8	0.003084058674756107	0.5	0.03363626757308587	0.13
1533	4	776	80.9	80.9	0.003084058674756107	0.25	0.03363626757308587	0.07
1534	4	777	81.0	81.0	0.003976043160966898	0.125	0.03478514359132537	0.04
1535	2	402	81.0	81.01	0.011928129482900694	0.3	0.10435543077397609	0.09
1536	1	82	81.05	81.06	0.015904172643867592	0.2	0.13914057436530147	0.06
1537	3	193	81.05	81.05	0.007952086321933796	0.3	0.06957028718265074	0.08
1538	2	403	81.15	81.16	0.011928129482900694	0.075	0.10435543077397609	0.03
1539	4	778	81.15	81.15	0.003976043160966898	0.125	0.03478514359132537	0.04
1540	2	404	81.25	81.26	0.011928129482900694	0.075	0.10435543077397609	0.03
1541	4	779	81.25	81.25	0.003976043160966898	0.375	0.03478514359132537	0.1
1542	3	194	81.35	81.35	0.007952086321933796	0.4	0.06957028718265074	0.09
1543	4	780	81.35	81.36	0.003976043160966898	0.5	0.03478514359132537	0.14
1544	4	781	81.45	81.45	0.003084058674756107	0.375	0.03363626757308587	0.1
1545	3	195	81.55	81.55	0.007952086321933796	0.2	0.06957028718265074	0.04
1546	4	782	81.55	81.56	0.003976043160966898	0.25	0.03478514359132537	0.08
1547	4	783	81.65	81.65	0.003976043160966898	0.25	0.03478514359132537	0.07
1548	2	405	81.65	81.66	0.011928129482900694	0.3	0.10435543077397609	0.09
1549	3	196	81.75	81.75	0.007952086321933796	0.1	0.06957028718265074	0.02
1550	4	784	81.75	81.76	0.003976043160966898	0.25	0.03478514359132537	0.08
1551	4	785	81.8	81.81	0.0048662835416626304	0.125	0.035931773201661465	0.04
1552	1	83	81.8	81.82	0.019465134166650522	0.2	0.14372709280664586	0.07
1553	3	197	81.8	81.8	0.009732567083325261	0.4	0.07186354640332293	0.09
1554	0	80	81.9	81.92	0.024331417708313156	0.075	0.17965886600830736	0.04
1555	3	198	81.9	81.9	0.009732567083325261	0.2	0.07186354640332293	0.05
1556	1	84	81.9	81.91	0.019465134166650522	0.15	0.14372709280664586	0.05
1557	2	406	82.0	82.01	0.011928129482900694	0.15	0.10435543077397609	0.05
1558	4	786	82.0	82.0	0.003976043160966898	0.5	0.03478514359132537	0.13
1559	4	787	82.1	82.1	0.003084058674756107	0.5	0.03363626757308587	0.13
1560	4	788	82.2	82.2	0.003084058674756107	0.5	0.03363626757308587	0.13
1561	4	789	82.3	82.3	0.003084058674756107	0.25	0.03363626757308587	0.07
1562	0	81	82.45	82.47	0.02877795907585228	0.075	0.18538601128969776	0.03
1563	2	407	82.4	82.41	0.011928129482900694	0.3	0.10435543077397609	0.09
1564	4	791	82.45	82.45	0.0057555918151704554	0.125	0.03707720225793955	0.04
1565	2	408	82.45	82.46	0.01726677544551137	0.15	0.11123160677381866	0.05
1566	4	790	82.4	82.4	0.003976043160966898	0.5	0.03478514359132537	0.13
1567	1	85	82.45	82.48	0.023022367260681822	0.2	0.1483088090317582	0.08
1568	4	792	82.55	82.55	0.003084058674756107	0.25	0.03363626757308587	0.07
1569	1	86	82.6	82.62	0.019465134166650522	0.05	0.14372709280664586	0.04
1570	3	199	82.6	82.6	0.009732567083325261	0.3	0.07186354640332293	0.07
1571	4	793	82.6	82.61	0.0048662835416626304	0.5	0.035931773201661465	0.13
1572	4	794	82.7	82.7	0.003084058674756107	0.5	0.03363626757308587	0.13
1573	4	795	82.8	82.8	0.003084058674756107	0.125	0.03363626757308587	0.04
1574	2	409	82.9	82.92	0.014598850624987891	0.075	0.10779531960498441	0.04
1575	3	200	82.9	82.9	0.009732567083325261	0.3	0.07186354640332293	0.07
1576	4	796	82.9	82.91	0.0048662835416626304	0.25	0.035931773201661465	0.07
1577	2	410	83.0	83.0	0.00925217602426832	0.225	0.1009088027192576	0.06
1578	4	797	83.1	83.1	0.003976043160966898	0.125	0.03478514359132537	0.04
1579	2	411	83.1	83.11	0.011928129482900694	0.225	0.10435543077397609	0.07
1580	2	412	83.2	83.21	0.011928129482900694	0.075	0.10435543077397609	0.03
1581	4	798	83.2	83.2	0.003976043160966898	0.25	0.03478514359132537	0.07
1582	4	799	83.3	83.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1583	2	413	83.3	83.31	0.011928129482900694	0.225	0.10435543077397609	0.07
1584	2	414	83.4	83.41	0.011928129482900694	0.3	0.10435543077397609	0.09
1585	4	800	83.4	83.4	0.003976043160966898	0.5	0.03478514359132537	0.13
1586	4	801	83.5	83.5	0.003084058674756107	0.125	0.03363626757308587	0.04
1587	2	415	83.6	83.61	0.011928129482900694	0.075	0.10435543077397609	0.03
1588	4	802	83.6	83.6	0.003976043160966898	0.375	0.03478514359132537	0.1
1589	3	201	83.7	83.7	0.007952086321933796	0.2	0.06957028718265074	0.04
1590	4	803	83.7	83.71	0.003976043160966898	0.5	0.03478514359132537	0.14
1591	4	804	83.8	83.8	0.003084058674756107	0.375	0.03363626757308587	0.1
1592	4	805	83.9	83.91	0.003976043160966898	0.125	0.03478514359132537	0.05
1593	3	202	83.9	83.9	0.007952086321933796	0.4	0.06957028718265074	0.09
1594	2	416	84.0	84.01	0.011928129482900694	0.15	0.10435543077397609	0.05
1595	4	806	84.0	84.0	0.003976043160966898	0.5	0.03478514359132537	0.13
1596	4	807	84.1	84.1	0.003084058674756107	0.25	0.03363626757308587	0.07
1597	2	417	84.2	84.21	0.011928129482900694	0.075	0.10435543077397609	0.03
1598	0	82	84.3	84.31	0.019880215804834487	0.075	0.17392571795662679	0.02
1599	4	808	84.2	84.2	0.003976043160966898	0.5	0.03478514359132537	0.13
1600	3	203	84.35	84.37	0.013288686258392145	0.1	0.07644382790080909	0.04
1601	2	418	84.3	84.32	0.011928129482900694	0.3	0.10435543077397609	0.1
1602	0	83	84.35	84.39	0.033221715645980365	0.025	0.19110956975202273	0.05
1603	2	419	84.35	84.36	0.01993302938758822	0.225	0.11466574185121364	0.06
1604	4	809	84.35	84.35	0.006644343129196073	0.25	0.03822191395040454	0.07
1605	1	87	84.35	84.38	0.02657737251678429	0.2	0.15288765580161817	0.07
1606	0	84	84.45	84.47	0.02877795907585228	0.05	0.18538601128969776	0.03
1607	3	204	84.45	84.46	0.011511183630340911	0.1	0.0741544045158791	0.04
1608	1	88	84.45	84.48	0.023022367260681822	0.1	0.1483088090317582	0.06
1609	0	85	84.5	84.52	0.02877795907585228	0.025	0.18538601128969776	0.02
1610	4	810	84.45	84.45	0.0057555918151704554	0.375	0.03707720225793955	0.1
1611	1	89	84.5	84.53	0.023022367260681822	0.05	0.1483088090317582	0.05
1612	2	420	84.5	84.51	0.01726677544551137	0.225	0.11123160677381866	0.07
1613	4	811	84.5	84.5	0.0057555918151704554	0.375	0.03707720225793955	0.1
1614	3	205	84.6	84.6	0.007952086321933796	0.2	0.06957028718265074	0.04
1615	4	812	84.6	84.61	0.003976043160966898	0.5	0.03478514359132537	0.14
1616	4	813	84.7	84.7	0.003084058674756107	0.125	0.03363626757308587	0.04
1617	4	814	84.8	84.8	0.003976043160966898	0.125	0.03478514359132537	0.04
1618	2	421	84.8	84.81	0.011928129482900694	0.225	0.10435543077397609	0.07
1619	2	422	84.9	84.91	0.011928129482900694	0.15	0.10435543077397609	0.05
1620	4	815	84.9	84.9	0.003976043160966898	0.5	0.03478514359132537	0.13
1621	4	816	85.0	85.0	0.003084058674756107	0.375	0.03363626757308587	0.1
1622	4	817	85.1	85.11	0.003976043160966898	0.125	0.03478514359132537	0.05
1623	3	206	85.1	85.1	0.007952086321933796	0.3	0.06957028718265074	0.07
1624	4	818	85.2	85.2	0.003976043160966898	0.125	0.03478514359132537	0.04
1625	2	423	85.2	85.21	0.011928129482900694	0.15	0.10435543077397609	0.05
1626	4	819	85.3	85.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1627	2	424	85.3	85.31	0.011928129482900694	0.15	0.10435543077397609	0.05
1628	2	425	85.4	85.41	0.011928129482900694	0.075	0.10435543077397609	0.03
1629	4	820	85.4	85.4	0.003976043160966898	0.5	0.03478514359132537	0.13
1630	4	821	85.5	85.5	0.003084058674756107	0.375	0.03363626757308587	0.1
1631	3	207	85.6	85.6	0.007952086321933796	0.3	0.06957028718265074	0.07
1632	4	822	85.6	85.61	0.003976043160966898	0.25	0.03478514359132537	0.08
1633	4	823	85.7	85.7	0.003976043160966898	0.125	0.03478514359132537	0.04
1634	2	426	85.7	85.71	0.011928129482900694	0.3	0.10435543077397609	0.09
1635	2	427	85.8	85.81	0.011928129482900694	0.3	0.10435543077397609	0.09
1636	4	824	85.8	85.8	0.003976043160966898	0.375	0.03478514359132537	0.1
1637	3	208	85.85	85.85	0.007952086321933796	0.2	0.06957028718265074	0.05
1638	2	428	85.85	85.86	0.011928129482900694	0.3	0.10435543077397609	0.09
1639	2	429	85.95	85.96	0.011928129482900694	0.075	0.10435543077397609	0.03
1640	4	825	85.95	85.95	0.003976043160966898	0.125	0.03478514359132537	0.04
1641	4	826	86.05	86.05	0.003976043160966898	0.125	0.03478514359132537	0.04
1642	2	430	86.05	86.06	0.011928129482900694	0.225	0.10435543077397609	0.07
1643	4	827	86.15	86.15	0.003976043160966898	0.125	0.03478514359132537	0.04
1644	2	431	86.15	86.16	0.011928129482900694	0.15	0.10435543077397609	0.05
1645	0	86	86.25	86.26	0.019880215804834487	0.1	0.17392571795662679	0.03
1646	1	90	86.25	86.27	0.015904172643867592	0.15	0.13914057436530147	0.06
1647	4	828	86.35	86.35	0.003976043160966898	0.25	0.03478514359132537	0.07
1648	2	432	86.35	86.36	0.011928129482900694	0.3	0.10435543077397609	0.09
1649	3	209	86.45	86.45	0.007952086321933796	0.4	0.06957028718265074	0.09
1650	4	829	86.45	86.46	0.003976043160966898	0.375	0.03478514359132537	0.11
1651	4	830	86.55	86.55	0.003084058674756107	0.125	0.03363626757308587	0.04
1652	4	831	86.65	86.65	0.003976043160966898	0.25	0.03478514359132537	0.07
1653	2	433	86.65	86.66	0.011928129482900694	0.225	0.10435543077397609	0.07
1654	2	434	86.75	86.76	0.011928129482900694	0.225	0.10435543077397609	0.07
1655	3	210	86.85	86.85	0.009732567083325261	0.1	0.07186354640332293	0.02
1656	4	832	86.75	86.75	0.003976043160966898	0.5	0.03478514359132537	0.13
1657	0	87	86.85	86.87	0.024331417708313156	0.025	0.17965886600830736	0.03
1658	4	833	86.85	86.86	0.0048662835416626304	0.5	0.035931773201661465	0.14
1659	4	834	86.95	86.95	0.003084058674756107	0.375	0.03363626757308587	0.1
1660	3	211	87.05	87.05	0.007952086321933796	0.1	0.06957028718265074	0.02
1661	4	835	87.05	87.06	0.003976043160966898	0.125	0.03478514359132537	0.05
1662	4	836	87.15	87.15	0.003976043160966898	0.125	0.03478514359132537	0.04
1663	2	435	87.15	87.16	0.011928129482900694	0.225	0.10435543077397609	0.07
1664	2	436	87.2	87.21	0.011928129482900694	0.225	0.10435543077397609	0.07
1665	4	837	87.2	87.2	0.003976043160966898	0.5	0.03478514359132537	0.13
1666	4	838	87.3	87.3	0.003084058674756107	0.5	0.03363626757308587	0.13
1667	4	839	87.4	87.4	0.003084058674756107	0.5	0.03363626757308587	0.13
1668	4	840	87.5	87.5	0.003084058674756107	0.5	0.03363626757308587	0.13
1669	4	841	87.6	87.6	0.003084058674756107	0.125	0.03363626757308587	0.04
1670	3	212	87.7	87.7	0.007952086321933796	0.2	0.06957028718265074	0.04
1671	4	842	87.7	87.71	0.003976043160966898	0.125	0.03478514359132537	0.05
1672	4	843	87.8	87.8	0.003976043160966898	0.25	0.03478514359132537	0.07
1673	2	437	87.8	87.81	0.011928129482900694	0.3	0.10435543077397609	0.09
1674	0	88	87.9	87.92	0.024331417708313156	0.075	0.17965886600830736	0.04
1675	2	438	87.9	87.91	0.014598850624987891	0.3	0.10779531960498441	0.09
1676	4	844	87.9	87.9	0.0048662835416626304	0.5	0.035931773201661465	0.13
1677	4	845	88.0	88.0	0.003084058674756107	0.25	0.03363626757308587	0.07
1678	2	439	88.1	88.11	0.011928129482900694	0.15	0.10435543077397609	0.05
1679	4	846	88.1	88.1	0.003976043160966898	0.25	0.03478514359132537	0.07
1680	2	440	88.2	88.21	0.011928129482900694	0.225	0.10435543077397609	0.07
1681	4	847	88.2	88.2	0.003976043160966898	0.5	0.03478514359132537	0.13
1682	4	848	88.3	88.3	0.003084058674756107	0.125	0.03363626757308587	0.04
1683	2	441	88.4	88.41	0.011928129482900694	0.075	0.10435543077397609	0.03
1684	4	849	88.4	88.4	0.003976043160966898	0.125	0.03478514359132537	0.04
1685	2	442	88.5	88.51	0.011928129482900694	0.225	0.10435543077397609	0.07
1686	4	850	88.5	88.5	0.003976043160966898	0.5	0.03478514359132537	0.13
1687	4	851	88.6	88.6	0.003084058674756107	0.25	0.03363626757308587	0.07
1688	2	443	88.7	88.71	0.011928129482900694	0.225	0.10435543077397609	0.07
1689	4	852	88.7	88.7	0.003976043160966898	0.5	0.03478514359132537	0.13
1690	4	853	88.8	88.8	0.003084058674756107	0.25	0.03363626757308587	0.07
1691	4	854	88.9	88.9	0.003976043160966898	0.125	0.03478514359132537	0.04
1692	2	444	88.9	88.91	0.011928129482900694	0.225	0.10435543077397609	0.07
1693	2	445	89.0	89.01	0.011928129482900694	0.075	0.10435543077397609	0.03
1694	4	855	89.0	89.0	0.003976043160966898	0.125	0.03478514359132537	0.04
1695	4	856	89.1	89.1	0.003976043160966898	0.125	0.03478514359132537	0.04
1696	2	446	89.1	89.11	0.011928129482900694	0.15	0.10435543077397609	0.05
1697	4	857	89.2	89.2	0.003976043160966898	0.125	0.03478514359132537	0.04
1698	2	447	89.2	89.21	0.011928129482900694	0.225	0.10435543077397609	0.07
1699	4	858	89.3	89.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1700	2	448	89.3	89.31	0.011928129482900694	0.3	0.10435543077397609	0.09
1701	2	449	89.4	89.41	0.011928129482900694	0.075	0.10435543077397609	0.03
1702	4	859	89.4	89.4	0.003976043160966898	0.5	0.03478514359132537	0.13
1703	4	860	89.5	89.5	0.003084058674756107	0.375	0.03363626757308587	0.1
1704	4	861	89.6	89.61	0.003976043160966898	0.125	0.03478514359132537	0.05
1705	3	213	89.6	89.6	0.007952086321933796	0.4	0.06957028718265074	0.09
1706	2	450	89.7	89.71	0.011928129482900694	0.15	0.10435543077397609	0.05
1707	4	862	89.7	89.7	0.003976043160966898	0.375	0.03478514359132537	0.1
1708	4	863	89.8	89.81	0.003976043160966898	0.25	0.03478514359132537	0.08
1709	3	214	89.8	89.8	0.007952086321933796	0.4	0.06957028718265074	0.09
1710	4	865	89.95	89.95	0.003084058674756107	0.125	0.03363626757308587	0.04
1711	4	864	89.9	89.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1712	4	866	90.0	90.0	0.003084058674756107	0.5	0.03363626757308587	0.13
1713	4	867	90.1	90.1	0.003084058674756107	0.125	0.03363626757308587	0.04
1714	0	89	90.15	90.17	0.024331417708313156	0.05	0.17965886600830736	0.04
1715	1	91	90.15	90.16	0.019465134166650522	0.2	0.14372709280664586	0.06
1716	4	868	90.15	90.15	0.0048662835416626304	0.25	0.035931773201661465	0.07
1717	0	90	90.25	90.27	0.024331417708313156	0.1	0.17965886600830736	0.05
1718	4	869	90.25	90.26	0.0048662835416626304	0.25	0.035931773201661465	0.08
1719	0	91	90.3	90.32	0.024331417708313156	0.025	0.17965886600830736	0.03
1720	3	215	90.25	90.25	0.009732567083325261	0.4	0.07186354640332293	0.09
1721	4	870	90.3	90.3	0.0048662835416626304	0.125	0.035931773201661465	0.04
1722	2	451	90.3	90.31	0.014598850624987891	0.3	0.10779531960498441	0.09
1723	4	871	90.4	90.4	0.003976043160966898	0.125	0.03478514359132537	0.04
1724	2	452	90.4	90.41	0.011928129482900694	0.3	0.10435543077397609	0.09
1725	2	453	90.5	90.51	0.011928129482900694	0.3	0.10435543077397609	0.09
1726	4	872	90.5	90.5	0.003976043160966898	0.375	0.03478514359132537	0.1
1727	3	216	90.6	90.6	0.009732567083325261	0.1	0.07186354640332293	0.03
1728	0	92	90.6	90.62	0.024331417708313156	0.1	0.17965886600830736	0.05
1729	2	454	90.6	90.61	0.014598850624987891	0.3	0.10779531960498441	0.09
1730	2	455	90.7	90.71	0.011928129482900694	0.075	0.10435543077397609	0.03
1731	4	873	90.7	90.7	0.003976043160966898	0.375	0.03478514359132537	0.1
1732	3	217	90.8	90.8	0.007952086321933796	0.4	0.06957028718265074	0.09
1733	4	874	90.8	90.81	0.003976043160966898	0.375	0.03478514359132537	0.11
1734	4	875	90.9	90.9	0.003084058674756107	0.25	0.03363626757308587	0.07
1735	2	456	91.0	91.01	0.01726677544551137	0.15	0.11123160677381866	0.04
1736	0	93	91.0	91.03	0.02877795907585228	0.075	0.18538601128969776	0.05
1737	1	92	91.0	91.04	0.023022367260681822	0.2	0.1483088090317582	0.09
1738	3	218	91.0	91.02	0.011511183630340911	0.4	0.0741544045158791	0.11
1739	4	876	91.1	91.1	0.003084058674756107	0.125	0.03363626757308587	0.04
1740	2	457	91.15	91.15	0.00925217602426832	0.075	0.1009088027192576	0.02
1741	2	458	91.25	91.26	0.011928129482900694	0.075	0.10435543077397609	0.03
1742	4	877	91.25	91.25	0.003976043160966898	0.25	0.03478514359132537	0.07
1743	2	459	91.35	91.36	0.011928129482900694	0.225	0.10435543077397609	0.07
1744	4	878	91.35	91.35	0.003976043160966898	0.375	0.03478514359132537	0.1
1745	4	879	91.45	91.45	0.003084058674756107	0.125	0.03363626757308587	0.04
1746	2	460	91.55	91.56	0.011928129482900694	0.225	0.10435543077397609	0.07
1747	4	880	91.55	91.55	0.003976043160966898	0.5	0.03478514359132537	0.13
1748	4	881	91.65	91.65	0.003084058674756107	0.25	0.03363626757308587	0.07
1749	2	461	91.75	91.76	0.011928129482900694	0.225	0.10435543077397609	0.07
1750	4	882	91.75	91.75	0.003976043160966898	0.5	0.03478514359132537	0.13
1751	4	883	91.85	91.85	0.003084058674756107	0.125	0.03363626757308587	0.04
1752	4	884	91.95	91.95	0.003976043160966898	0.25	0.03478514359132537	0.07
1753	2	462	91.95	91.96	0.011928129482900694	0.3	0.10435543077397609	0.09
1754	3	219	92.05	92.05	0.007952086321933796	0.2	0.06957028718265074	0.04
1755	4	885	92.05	92.06	0.003976043160966898	0.5	0.03478514359132537	0.14
1756	4	886	92.15	92.15	0.003084058674756107	0.25	0.03363626757308587	0.07
1757	0	94	92.25	92.27	0.024331417708313156	0.075	0.17965886600830736	0.04
1758	1	93	92.25	92.26	0.019465134166650522	0.15	0.14372709280664586	0.05
1759	3	220	92.25	92.25	0.009732567083325261	0.4	0.07186354640332293	0.1
1760	3	221	92.35	92.35	0.007952086321933796	0.1	0.06957028718265074	0.02
1761	0	95	92.4	92.42	0.02877795907585228	0.05	0.18538601128969776	0.03
1762	4	887	92.35	92.36	0.003976043160966898	0.375	0.03478514359132537	0.11
1763	1	94	92.4	92.43	0.023022367260681822	0.15	0.1483088090317582	0.07
1764	2	463	92.4	92.41	0.01726677544551137	0.3	0.11123160677381866	0.09
1765	4	888	92.4	92.4	0.0057555918151704554	0.375	0.03707720225793955	0.1
1766	4	889	92.5	92.5	0.003084058674756107	0.25	0.03363626757308587	0.07
1767	2	464	92.6	92.61	0.011928129482900694	0.075	0.10435543077397609	0.03
1768	4	890	92.6	92.6	0.003976043160966898	0.125	0.03478514359132537	0.04
1769	2	465	92.7	92.71	0.011928129482900694	0.15	0.10435543077397609	0.05
1770	3	222	92.75	92.75	0.007952086321933796	0.3	0.06957028718265074	0.07
1771	4	891	92.7	92.7	0.003976043160966898	0.5	0.03478514359132537	0.13
1772	4	892	92.75	92.76	0.003976043160966898	0.5	0.03478514359132537	0.14
1773	4	893	92.85	92.85	0.003084058674756107	0.5	0.03363626757308587	0.13
1774	4	894	92.95	92.95	0.003084058674756107	0.375	0.03363626757308587	0.1
1775	3	223	93.05	93.05	0.007952086321933796	0.2	0.06957028718265074	0.04
1776	0	96	93.15	93.16	0.019880215804834487	0.025	0.17392571795662679	0.02
1777	4	895	93.05	93.06	0.003976043160966898	0.5	0.03478514359132537	0.14
1778	4	896	93.15	93.15	0.003976043160966898	0.125	0.03478514359132537	0.04
1779	0	97	93.25	93.27	0.02877795907585228	0.075	0.18538601128969776	0.03
1780	3	224	93.25	93.26	0.011511183630340911	0.1	0.0741544045158791	0.04
1781	1	95	93.25	93.28	0.023022367260681822	0.1	0.1483088090317582	0.06
1782	4	897	93.25	93.25	0.0057555918151704554	0.375	0.03707720225793955	0.1
1783	4	898	93.35	93.35	0.003084058674756107	0.25	0.03363626757308587	0.07
1784	2	466	93.45	93.46	0.011928129482900694	0.075	0.10435543077397609	0.03
1785	4	899	93.45	93.45	0.003976043160966898	0.25	0.03478514359132537	0.07
1786	2	467	93.55	93.56	0.011928129482900694	0.15	0.10435543077397609	0.05
1787	4	900	93.55	93.55	0.003976043160966898	0.375	0.03478514359132537	0.1
1788	3	225	93.65	93.65	0.007952086321933796	0.3	0.06957028718265074	0.07
1789	4	901	93.65	93.66	0.003976043160966898	0.5	0.03478514359132537	0.14
1790	4	902	93.75	93.75	0.003084058674756107	0.25	0.03363626757308587	0.07
1791	2	468	93.85	93.86	0.011928129482900694	0.225	0.10435543077397609	0.07
1792	4	903	93.85	93.85	0.003976043160966898	0.375	0.03478514359132537	0.1
1793	4	904	93.95	93.95	0.003084058674756107	0.375	0.03363626757308587	0.1
1794	3	226	94.05	94.05	0.007952086321933796	0.2	0.06957028718265074	0.04
1795	4	905	94.05	94.06	0.003976043160966898	0.5	0.03478514359132537	0.14
1796	4	906	94.15	94.15	0.003084058674756107	0.25	0.03363626757308587	0.07
1797	2	469	94.25	94.26	0.011928129482900694	0.15	0.10435543077397609	0.05
1798	4	907	94.25	94.25	0.003976043160966898	0.25	0.03478514359132537	0.07
1799	3	227	94.35	94.35	0.009732567083325261	0.2	0.07186354640332293	0.04
1800	1	96	94.35	94.37	0.019465134166650522	0.1	0.14372709280664586	0.05
1801	4	908	94.35	94.36	0.0048662835416626304	0.375	0.035931773201661465	0.1
1802	3	228	94.45	94.45	0.007952086321933796	0.3	0.06957028718265074	0.07
1803	4	909	94.45	94.46	0.003976043160966898	0.5	0.03478514359132537	0.14
1804	4	910	94.55	94.55	0.003084058674756107	0.125	0.03363626757308587	0.04
1805	1	97	94.6	94.61	0.019465134166650522	0.05	0.14372709280664586	0.02
1806	2	470	94.6	94.62	0.014598850624987891	0.15	0.10779531960498441	0.06
1807	4	911	94.6	94.6	0.0048662835416626304	0.375	0.035931773201661465	0.1
1808	4	912	94.7	94.7	0.003084058674756107	0.375	0.03363626757308587	0.1
1809	3	229	94.8	94.8	0.007952086321933796	0.3	0.06957028718265074	0.07
1810	4	913	94.8	94.81	0.003976043160966898	0.25	0.03478514359132537	0.08
